Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,64,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,140,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,212,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,85,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,149,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,91,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,128,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,98,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,131,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1001,14,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,94,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,60,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,151,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,218,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,116,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,167,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,101,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,126,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,119,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,115,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,1,1002,27,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,178,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,118,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,402,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,593,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,250,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,336,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,180,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,225,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,174,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,190,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,49,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1003,56,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,128,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,88,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,302,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,479,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,210,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,263,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,222,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,263,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,246,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,251,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,31,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,2,1004,37,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,153,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,103,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,268,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,454,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,182,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,222,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,158,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,184,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,179,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,203,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,14,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1005,25,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,78,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,55,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,199,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,409,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,151,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,233,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,142,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,169,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,160,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,174,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,11,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1006,15,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,71,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,67,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,184,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,408,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,131,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,212,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,122,4,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,181,4,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,169,5,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,169,5,2
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,19,6,1
2010-01-01,1,Ciutat Vella,1,el Raval,3,1007,21,6,2
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,126,1,1
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,138,1,2
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,393,2,1
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,862,2,2
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,200,3,1
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,338,3,2
2010-01-01,1,Ciutat Vella,1,el Raval,4,1008,133,4,1
