Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,98,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,67,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,165,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,230,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,78,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,122,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,84,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,128,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,72,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,96,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,21,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1001,16,6,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,166,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,99,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,194,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,303,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,105,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,154,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,89,4,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,118,4,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,89,5,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,97,5,2
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,16,6,1
2004-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,6,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,247,1,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,170,1,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,425,2,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,613,2,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,200,3,1
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,288,3,2
2004-01-01,1,Ciutat Vella,1,el Raval,2,1003,186,4,1
