Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,48,1,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,33,1,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,134,2,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,237,2,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,89,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,156,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,93,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,127,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,132,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,141,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,81,1,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,45,1,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,163,2,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,261,2,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,136,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,178,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,87,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,131,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,136,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,132,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,142,1,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,105,1,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,420,2,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,596,2,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,243,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,321,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,215,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,240,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,182,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,210,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,16,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1003,38,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,101,1,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,68,1,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,266,2,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,500,2,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,195,3,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,274,3,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,195,4,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,277,4,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,283,5,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,298,5,2
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,21,6,1
2013-01-01,1,Ciutat Vella,1,el Raval,2,1004,25,6,2
2013-01-01,1,Ciutat Vella,1,el Raval,3,1005,126,1,1
