Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,89,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,58,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,161,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,254,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,67,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,147,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,93,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,127,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,94,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,112,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1001,15,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,144,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,86,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,198,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,265,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,107,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,162,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,98,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,120,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,118,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,97,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,21,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,224,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,120,1,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,460,2,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,679,2,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,221,3,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,325,3,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,183,4,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,258,4,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,170,5,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,171,5,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,37,6,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1003,45,6,2
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,188,1,1
2006-01-01,1,Ciutat Vella,1,el Raval,2,1004,136,1,2
