Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,50,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,43,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,137,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,243,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,82,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,162,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,99,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,124,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,131,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,143,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,90,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,57,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,164,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,252,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,127,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,163,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,105,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,138,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,136,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,117,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,18,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,1,1002,25,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,157,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,113,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,422,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,625,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,250,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,336,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,202,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,235,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,203,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,193,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,23,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1003,29,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,112,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,82,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,287,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,478,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,206,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,271,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,191,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,268,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,273,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,257,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,2,1004,26,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,131,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,93,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,281,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,540,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,192,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,268,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,162,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,184,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,209,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,225,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,11,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1005,22,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,56,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,58,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,180,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,353,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,157,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,205,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,138,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,169,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,183,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,164,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,7,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1006,10,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,73,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,72,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,184,2,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,477,2,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,145,3,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,234,3,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,113,4,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,178,4,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,152,5,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,181,5,2
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,11,6,1
2012-01-01,1,Ciutat Vella,1,el Raval,3,1007,16,6,2
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,126,1,1
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,151,1,2
2012-01-01,1,Ciutat Vella,1,el Raval,4,1008,421,2,1
