Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,109,1,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,75,1,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,162,2,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,227,2,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,67,3,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,111,3,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,84,4,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,131,4,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,67,5,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,81,5,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,17,6,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1001,13,6,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,169,1,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,110,1,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,209,2,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,334,2,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,104,3,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,142,3,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,86,4,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,119,4,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,73,5,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,81,5,2
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,6,1
2003-01-01,1,Ciutat Vella,1,el Raval,1,1002,20,6,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,269,1,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,176,1,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,383,2,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,602,2,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,181,3,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,273,3,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,183,4,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,222,4,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,117,5,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,135,5,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,33,6,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1003,34,6,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,250,1,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,169,1,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,346,2,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,526,2,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,173,3,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,234,3,2
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,205,4,1
2003-01-01,1,Ciutat Vella,1,el Raval,2,1004,230,4,2
