Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,21,1,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,7,1,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,127,2,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,203,2,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,80,3,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,148,3,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,94,4,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,113,4,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,153,5,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,159,5,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,6,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,6,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,35,1,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,14,1,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,175,2,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,258,2,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,130,3,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,205,3,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,99,4,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,159,4,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,153,5,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,166,5,2
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,9,6,1
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,10,6,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,51,1,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,24,1,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,417,2,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,569,2,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,242,3,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,347,3,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,225,4,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,238,4,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,241,5,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,266,5,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,27,6,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,38,6,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,32,1,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,1,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,272,2,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,397,2,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,237,3,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,316,3,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,204,4,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,272,4,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,356,5,1
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,344,5,2
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,16,6,1
