Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NIV_EDUCA_esta,SEXE
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,1,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,8,1,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,116,2,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,164,2,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,101,3,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,184,3,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,105,4,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,138,4,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,163,5,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,178,5,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,6,6,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1001,9,6,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,30,1,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,12,1,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,155,2,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,203,2,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,133,3,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,185,3,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,104,4,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,154,4,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,189,5,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,172,5,2
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,15,6,1
2019-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,6,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,42,1,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,16,1,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,385,2,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,520,2,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,270,3,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,377,3,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,240,4,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,260,4,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,309,5,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,291,5,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,32,6,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1003,44,6,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,30,1,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,12,1,2
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,243,2,1
2019-01-01,1,Ciutat Vella,1,el Raval,2,1004,346,2,2
